strategy,service,run,rps,second,pods
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,49,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,50,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,51,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,52,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,53,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,54,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,55,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,56,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,57,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,58,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,59,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,60,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,61,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,62,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,63,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,64,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,65,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,66,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,67,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,68,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,69,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,70,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,71,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,72,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,73,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,74,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,75,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,76,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,77,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,78,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,79,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,80,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,81,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,82,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,83,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,84,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,85,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,86,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,87,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,88,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,89,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,90,2
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,91,3
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,92,3
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,93,3
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,94,3
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,95,3
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,96,3
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,97,3
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,98,3
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,99,3
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,100,3
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,101,3
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,102,3
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,103,3
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,104,3
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,105,3
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,106,3
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,107,3
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,108,3
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,109,3
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,110,3
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,111,3
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,112,3
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,113,3
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,114,3
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,115,3
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,116,3
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,117,3
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,118,3
st5-AttUpd,reviews-v2,benchmark1.5-05-21-26_020438,400,119,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,0,1
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,1,1
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,2,1
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,3,1
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,4,1
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,5,1
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,6,1
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,7,1
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,8,1
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,9,1
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,10,1
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,11,1
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,12,1
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,13,1
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,14,1
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,15,1
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,16,1
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,17,1
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,18,1
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,19,1
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,20,1
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,21,1
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,22,1
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,23,1
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,24,1
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,25,1
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,26,1
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,27,1
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,28,1
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,29,1
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,30,2
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,31,2
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,32,2
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,33,2
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,34,2
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,35,2
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,36,2
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,37,2
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,38,2
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,39,2
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,40,2
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,41,2
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,42,2
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,43,2
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,44,2
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,45,2
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,46,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,47,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,48,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,49,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,50,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,51,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,52,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,53,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,54,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,55,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,56,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,57,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,58,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,59,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,60,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,61,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,62,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,63,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,64,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,65,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,66,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,67,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,68,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,69,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,70,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,71,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,72,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,73,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,74,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,75,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,76,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,77,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,78,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,79,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,80,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,81,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,82,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,83,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,84,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,85,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,86,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,87,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,88,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,89,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,90,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,91,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,92,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,93,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,94,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,95,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,96,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,97,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,98,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,99,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,100,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,101,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,102,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,103,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,104,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,105,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,106,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,107,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,108,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,109,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,110,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,111,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,112,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,113,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,114,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,115,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,116,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,117,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,118,3
st5-AttUpd,reviews-v3,benchmark1.5-05-20-26_235948,400,119,3
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,0,1
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,1,1
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,2,1
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,3,1
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,4,1
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,5,1
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,6,1
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,7,1
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,8,1
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,9,1
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,10,1
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,11,1
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,12,1
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,13,1
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,14,1
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,15,1
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,16,1
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,17,1
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,18,1
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,19,1
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,20,1
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,21,1
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,22,1
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,23,1
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,24,1
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,25,1
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,26,1
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,27,1
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,28,1
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,29,1
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,30,1
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,31,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,32,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,33,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,34,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,35,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,36,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,37,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,38,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,39,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,40,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,41,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,42,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,43,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,44,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,45,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,46,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,47,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,48,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,49,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,50,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,51,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,52,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,53,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,54,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,55,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,56,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,57,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,58,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,59,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,60,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,61,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,62,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,63,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,64,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,65,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,66,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,67,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,68,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,69,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,70,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,71,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,72,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,73,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,74,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,75,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,76,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,77,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,78,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,79,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,80,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,81,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,82,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,83,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,84,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,85,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,86,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,87,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,88,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,89,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,90,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,91,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,92,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,93,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,94,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,95,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,96,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,97,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,98,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,99,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,100,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,101,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,102,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,103,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,104,2
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,105,3
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,106,3
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,107,3
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,108,3
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,109,3
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,110,3
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,111,3
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,112,3
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,113,3
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,114,3
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,115,3
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,116,3
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,117,3
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,118,3
st5-AttUpd,reviews-v3,benchmark1.5-05-21-26_020438,400,119,3
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,0,6
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,1,6
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,2,6
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,3,6
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,4,6
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,5,6
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,6,6
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,7,6
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,8,6
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,9,6
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,10,6
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,11,6
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,12,6
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,13,6
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,14,6
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,15,6
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,16,6
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,17,6
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,18,6
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,19,6
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,20,6
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,21,6
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,22,6
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,23,6
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,24,6
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,25,6
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,26,6
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,27,6
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,28,6
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,29,6
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,30,8
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,31,11
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,32,11
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,33,11
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,34,11
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,35,11
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,36,11
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,37,11
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,38,11
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,39,11
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,40,11
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,41,11
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,42,11
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,43,11
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,44,11
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,45,11
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,46,13
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,47,13
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,48,13
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,49,13
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,50,13
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,51,13
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,52,13
st5-AttUpd,total,benchmark1.5-05-20-26_235948,400,53,13
